feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date,customer_id_1,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,order_id_1,product_id,quantity,unit_price,order_id_2,customer_id_2,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,delay_minutes,sla_breach,profit,profit_margin,order_hour,day_name,peak_period
5285922,1684187066,93391364,4,Delivery,Positive,2024-09-05 11:50:00,93391364,Ahmedabad,380426,2023-07-05,Gold,98,562.88,1684187066,1492,3,51.63,1684187066,93391364,2024-09-04 11:50:00,2024-09-04 12:20:00,2024-09-04 12:20:18,Slightly Delayed,224.56,UPI,44,15,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,0.3,0,15.2,6.77,11,Wednesday,Morning
5679138,4976453562,36671432,1,Packaging,Negative,2025-03-26 17:46:00,36671432,Chennai,600817,2023-05-11,Regular,29,211.21,4976453562,1076,5,130.32,4976453562,36671432,2025-03-24 17:46:00,2025-03-24 18:01:00,2025-03-24 18:45:30,Significantly Delayed,789.17,Wallet,97,72,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,44.5,1,164.84,20.89,17,Monday,Evening
3450920,9283348412,35948056,4,Pricing,Positive,2024-08-28 13:53:00,35948056,Kolkata,700975,2024-02-15,Gold,90,697.48,9283348412,1267,5,83.52,9283348412,35948056,2024-08-24 13:53:00,2024-08-24 14:03:00,2024-08-24 14:05:12,Slightly Delayed,788.02,Wallet,2,83,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,2.2,0,152.35,19.33,13,Saturday,Lunch
1353770,2033887165,55581411,5,App Experience,Positive,2024-07-08 08:05:00,55581411,Nagpur,440700,2024-11-02,Gold,111,395.96,2033887165,1205,5,150.44,2033887165,55581411,2024-07-04 08:05:00,2024-07-04 08:15:00,2024-07-04 08:12:12,On Time,875.22,Credit Card,14,74,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-2.8,0,182.59,20.86,8,Thursday,Morning
2140204,4834502596,65399916,4,Delivery,Positive,2024-12-30 11:22:00,65399916,Jaipur,302228,2024-01-26,Gold,146,495.57,4834502596,1241,1,102.96,4834502596,65399916,2024-12-26 11:22:00,2024-12-26 11:37:00,2024-12-26 11:38:24,Slightly Delayed,163.12,Wallet,175,60,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,1.4,0,9.03,5.54,11,Thursday,Morning
1222708,5644920778,26962214,4,Delivery,Positive,2024-08-26 19:35:00,26962214,Chennai,600994,2024-03-13,Regular,27,292.52,5644920778,1078,5,35.28,5644920778,26962214,2024-08-26 19:35:00,2024-08-26 19:50:00,2024-08-26 19:56:24,Slightly Delayed,321.79,Debit Card,80,54,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,6.4,0,36.55,11.36,19,Monday,Evening
4630583,2696587212,52611717,4,Delivery,Positive,2024-09-16 20:42:00,52611717,Noida,201401,2024-06-16,Gold,116,718.58,2696587212,1439,5,240.85,2696587212,52611717,2024-09-15 20:42:00,2024-09-15 21:02:00,2024-09-15 21:03:18,Slightly Delayed,1495.01,UPI,120,35,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,1.3,0,283.79,18.98,20,Sunday,Evening
3582008,3731662799,59860538,5,Customer Service,Positive,2025-01-13 15:37:00,59860538,Noida,201686,2024-06-25,Gold,83,685.85,3731662799,1078,4,103.0,3731662799,59860538,2025-01-12 15:37:00,2025-01-12 15:52:00,2025-01-12 15:52:06,Slightly Delayed,670.07,UPI,93,25,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,0.1,0,136.03,20.3,15,Sunday,Lunch
1353789,9151883218,72945891,1,Delivery,Negative,2024-10-02 16:15:00,72945891,Delhi,110533,2023-06-26,Gold,141,418.58,9151883218,1404,2,88.87,9151883218,72945891,2024-10-02 16:15:00,2024-10-02 16:35:00,2024-10-02 16:56:54,Significantly Delayed,273.63,UPI,26,64,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,21.9,1,20.65,7.55,16,Wednesday,Lunch
7252032,8559306720,98610385,5,Delivery,Positive,2024-08-02 14:06:00,98610385,Gurgaon,122520,2023-04-20,Gold,165,440.85,8559306720,1289,3,66.45,8559306720,98610385,2024-07-29 14:06:00,2024-07-29 14:16:00,2024-07-29 14:17:24,Slightly Delayed,339.99,UPI,134,70,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,1.4,0,62.23,18.3,14,Monday,Lunch
6465601,3388123116,74955196,4,Product Quality,Positive,2024-09-20 10:54:00,74955196,Pune,411241,2024-07-05,Gold,98,501.01,3388123116,1276,4,95.51,3388123116,74955196,2024-09-20 10:54:00,2024-09-20 11:09:00,2024-09-20 11:01:00,On Time,584.88,UPI,11,63,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-8.0,0,108.85,18.61,10,Friday,Morning
9873489,2797774829,19989096,5,Delivery,Positive,2025-05-24 14:16:00,19989096,Mumbai,400545,2023-12-21,Gold,135,529.42,2797774829,1181,2,96.24,2797774829,19989096,2025-05-22 14:16:00,2025-05-22 14:46:00,2025-05-22 14:45:54,On Time,378.93,Cash on Delivery,257,47,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-0.1,0,61.1,16.12,14,Thursday,Lunch
2402386,5666023407,46572769,5,Delivery,Positive,2025-02-20 14:03:00,46572769,Gurgaon,122894,2024-07-13,Gold,142,733.7,5666023407,1073,4,108.61,5666023407,46572769,2025-02-20 14:03:00,2025-02-20 14:18:00,2025-02-20 14:20:30,Slightly Delayed,599.86,Credit Card,142,58,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,2.5,0,137.82,22.98,14,Thursday,Lunch
2795606,1531881466,79009780,4,App Experience,Positive,2024-11-12 19:12:00,79009780,Bangalore,560469,2023-06-28,Gold,136,664.56,1531881466,1316,5,356.95,1531881466,79009780,2024-11-08 19:12:00,2024-11-08 19:32:00,2024-11-08 19:31:30,On Time,1800.0,Credit Card,211,31,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-0.5,0,390.74,21.71,19,Friday,Evening
4368473,5370062862,92272218,4,Delivery,Positive,2025-06-07 07:38:00,92272218,Kolkata,700709,2023-12-18,Gold,165,613.39,5370062862,1454,4,65.12,5370062862,92272218,2025-06-02 07:38:00,2025-06-02 07:53:00,2025-06-02 07:46:48,On Time,314.17,Cash on Delivery,142,84,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-6.2,0,37.48,11.93,7,Monday,Morning
4368475,8642013204,58785421,2,Delivery,Negative,2025-02-10 11:45:00,58785421,Gurgaon,122922,2023-05-12,Gold,178,454.02,8642013204,1104,3,190.65,8642013204,58785421,2025-02-06 11:45:00,2025-02-06 12:05:00,2025-02-06 12:13:42,Slightly Delayed,1135.52,UPI,116,70,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,8.7,0,219.06,19.29,11,Thursday,Morning
6334558,7882057752,12090410,3,App Experience,Neutral,2024-10-15 17:20:00,12090410,Noida,201373,2023-08-08,Inactive,9,233.52,7882057752,1170,1,143.06,7882057752,12090410,2024-10-10 17:20:00,2024-10-10 17:40:00,2024-10-10 17:32:00,On Time,279.1,UPI,88,12,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-8.0,0,30.47,10.92,17,Thursday,Evening
2926686,9364219938,58785421,3,Pricing,Neutral,2024-08-18 11:38:00,58785421,Gurgaon,122922,2023-05-12,Gold,178,454.02,9364219938,1140,5,24.89,9364219938,58785421,2024-08-14 11:38:00,2024-08-14 11:53:00,2024-08-14 11:57:42,Slightly Delayed,209.0,UPI,53,70,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,4.7,0,23.25,11.12,11,Wednesday,Morning
8169567,9501190181,49011276,3,Delivery,Neutral,2024-09-29 14:20:00,49011276,Lucknow,226346,2023-06-09,Gold,103,657.1,9501190181,1130,1,52.14,9501190181,49011276,2024-09-28 14:20:00,2024-09-28 14:50:00,2024-09-28 14:54:48,Slightly Delayed,75.5,Wallet,210,55,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,4.8,0,-20.84,-27.6,14,Saturday,Lunch
7907425,9804621863,17029470,4,Delivery,Positive,2025-06-28 15:02:00,17029470,Gurgaon,122586,2023-10-04,Regular,27,253.07,9804621863,1311,3,105.36,9804621863,17029470,2025-06-23 15:02:00,2025-06-23 15:12:00,2025-06-23 15:16:30,Slightly Delayed,638.96,Debit Card,70,65,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,4.5,0,139.01,21.76,15,Monday,Lunch
4499555,5106739248,78878581,5,Customer Service,Positive,2024-08-18 09:42:00,78878581,Delhi,110594,2023-08-29,Gold,80,678.52,5106739248,1292,2,105.85,5106739248,78878581,2024-08-15 09:42:00,2024-08-15 09:57:00,2024-08-15 10:01:06,Slightly Delayed,373.79,Wallet,56,62,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,4.1,0,67.76,18.13,9,Thursday,Morning
7776360,1479452723,37894478,5,Product Quality,Positive,2025-02-16 12:01:00,37894478,Noida,201613,2023-08-09,Gold,82,495.12,1479452723,1056,4,103.91,1479452723,37894478,2025-02-14 12:01:00,2025-02-14 12:16:00,2025-02-14 12:19:30,Slightly Delayed,762.57,UPI,27,37,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,3.5,0,163.18,21.4,12,Friday,Lunch
8169580,6965340213,23633042,4,Product Quality,Positive,2025-06-26 17:10:00,23633042,Ahmedabad,380616,2024-07-23,Regular,44,398.0,6965340213,1079,4,144.44,6965340213,23633042,2025-06-25 17:10:00,2025-06-25 17:40:00,2025-06-25 17:47:24,Slightly Delayed,1093.93,UPI,6,19,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,7.4,0,213.26,19.49,17,Wednesday,Evening
5023854,2731845685,25580759,5,Delivery,Positive,2025-02-07 19:38:00,25580759,Delhi,110799,2024-03-27,Regular,43,354.3,2731845685,1012,1,112.02,2731845685,25580759,2025-02-05 19:38:00,2025-02-05 19:53:00,2025-02-05 19:54:24,Slightly Delayed,169.42,UPI,99,59,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,1.4,0,2.29,1.35,19,Wednesday,Evening
3319921,4748781623,64713960,4,Delivery,Positive,2025-04-28 15:22:00,64713960,Mumbai,400944,2023-08-28,Regular,31,331.8,4748781623,1487,1,70.79,4748781623,64713960,2025-04-27 15:22:00,2025-04-27 15:32:00,2025-04-27 15:29:12,On Time,108.83,UPI,29,8,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,-2.8,0,-10.99,-10.1,15,Sunday,Lunch
9087093,3881478210,18109081,2,Delivery,Negative,2024-12-27 02:49:00,18109081,Bangalore,560743,2024-02-10,Gold,133,423.77,3881478210,1037,5,342.43,3881478210,18109081,2024-12-26 02:49:00,2024-12-26 03:04:00,2024-12-26 03:16:30,Significantly Delayed,1800.0,Cash on Delivery,169,57,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,12.5,1,421.8,23.43,2,Thursday,Night
9087096,8891967569,77027973,4,Delivery,Positive,2024-11-15 18:03:00,77027973,Lucknow,226778,2023-02-21,Gold,137,548.72,8891967569,1396,1,177.9,8891967569,77027973,2024-11-11 18:03:00,2024-11-11 18:13:00,2024-11-11 18:08:54,On Time,327.65,Cash on Delivery,13,55,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-4.1,0,55.83,17.04,18,Monday,Evening
5154943,4022642775,73795996,4,Delivery,Positive,2024-09-22 13:32:00,73795996,Bangalore,560619,2023-07-20,Gold,172,622.14,4022642775,1426,3,55.8,4022642775,73795996,2024-09-21 13:32:00,2024-09-21 13:42:00,2024-09-21 13:35:36,On Time,279.7,UPI,127,53,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-6.4,0,37.54,13.42,13,Saturday,Lunch
6727814,2833688676,32917519,3,App Experience,Neutral,2024-07-11 15:58:00,32917519,Kolkata,700638,2024-02-18,Gold,79,585.94,2833688676,1120,1,126.78,2833688676,32917519,2024-07-08 15:58:00,2024-07-08 16:18:00,2024-07-08 16:14:54,On Time,255.65,Wallet,41,14,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-3.1,0,32.07,12.54,15,Monday,Lunch
9087119,6953674858,34915603,2,Delivery,Negative,2025-01-22 21:16:00,34915603,Hyderabad,500304,2023-10-06,Gold,140,416.25,6953674858,1004,1,102.9,6953674858,34915603,2025-01-21 21:16:00,2025-01-21 21:31:00,2025-01-21 21:33:06,Slightly Delayed,202.0,UPI,30,75,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,2.1,0,16.6,8.22,21,Tuesday,Evening
2009233,9752193132,68739859,3,Delivery,Neutral,2025-01-13 14:35:00,68739859,Ahmedabad,380631,2023-04-17,Gold,165,589.11,9752193132,1386,4,267.54,9752193132,68739859,2025-01-10 14:35:00,2025-01-10 14:45:00,2025-01-10 14:46:30,Slightly Delayed,1362.95,Wallet,215,48,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,1.5,0,240.22,17.63,14,Friday,Lunch
6072473,4298549360,26948281,4,Product Quality,Positive,2025-05-02 21:54:00,26948281,Jaipur,302588,2024-11-13,Regular,16,284.67,4298549360,1282,3,59.64,4298549360,26948281,2025-04-27 21:54:00,2025-04-27 22:09:00,2025-04-27 22:06:06,On Time,356.09,UPI,122,60,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-2.9,0,56.4,15.84,21,Sunday,Evening
4761761,6994700401,27570202,5,Delivery,Positive,2024-09-12 12:08:00,27570202,Hyderabad,500839,2024-07-16,Regular,40,367.7,6994700401,1489,4,320.58,6994700401,27570202,2024-09-09 12:08:00,2024-09-09 12:18:00,2024-09-09 12:23:42,Slightly Delayed,1800.0,Debit Card,94,9,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,5.7,0,440.18,24.45,12,Monday,Lunch
2533549,1339598960,18013601,1,Pricing,Negative,2024-10-02 19:28:00,18013601,Mumbai,400191,2023-09-16,Gold,116,711.61,1339598960,1252,4,43.11,1339598960,18013601,2024-10-02 19:28:00,2024-10-02 19:43:00,2024-10-02 20:13:36,Significantly Delayed,262.76,UPI,241,32,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,30.6,1,4.18,1.59,19,Wednesday,Evening
6334642,8167532656,14512928,1,Delivery,Negative,2024-07-08 14:55:00,14512928,Lucknow,226464,2023-04-14,Gold,103,611.43,8167532656,1024,2,85.72,8167532656,14512928,2024-07-06 14:55:00,2024-07-06 15:10:00,2024-07-06 15:42:18,Significantly Delayed,209.88,UPI,54,55,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,32.3,1,-2.14,-1.02,14,Saturday,Lunch
2926771,5493794929,98637500,3,Delivery,Neutral,2024-12-24 22:47:00,98637500,Lucknow,226766,2024-06-12,Regular,41,286.35,5493794929,1488,1,80.79,5493794929,98637500,2024-12-19 22:47:00,2024-12-19 23:02:00,2024-12-19 23:06:18,Slightly Delayed,94.08,Debit Card,12,55,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,4.3,0,-11.86,-12.61,22,Thursday,Night
2795698,6546172024,56411041,3,Delivery,Neutral,2024-11-22 19:25:00,56411041,Gurgaon,122677,2024-02-15,Regular,38,328.68,6546172024,1060,5,130.84,6546172024,56411041,2024-11-21 19:25:00,2024-11-21 19:35:00,2024-11-21 19:43:24,Slightly Delayed,765.15,UPI,250,70,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,8.4,0,142.65,18.64,19,Thursday,Evening
9087162,3148392576,10149457,4,Delivery,Positive,2024-07-24 11:39:00,10149457,Bangalore,560639,2023-12-28,Gold,179,639.07,3148392576,1233,3,62.76,3148392576,10149457,2024-07-22 11:39:00,2024-07-22 11:49:00,2024-07-22 11:53:48,Slightly Delayed,294.57,UPI,87,41,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,4.8,0,42.56,14.45,11,Monday,Morning
7645370,4810516609,75029490,5,Delivery,Positive,2025-03-03 15:44:00,75029490,Kolkata,700141,2024-06-08,Regular,30,368.87,4810516609,1117,3,51.38,4810516609,75029490,2025-02-27 15:44:00,2025-02-27 15:59:00,2025-02-27 15:59:30,Slightly Delayed,270.29,UPI,136,81,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,0.5,0,37.32,13.81,15,Thursday,Lunch
3582140,8935876739,44047854,4,Delivery,Positive,2024-09-18 21:37:00,44047854,Delhi,110145,2023-09-02,Gold,96,654.24,8935876739,1189,3,62.66,8935876739,44047854,2024-09-18 21:37:00,2024-09-18 21:52:00,2024-09-18 21:55:00,Slightly Delayed,394.48,Cash on Delivery,71,69,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,3.0,0,55.59,14.09,21,Wednesday,Evening
6727872,4103514245,40634857,5,Customer Service,Positive,2025-04-14 18:13:00,40634857,Kolkata,700663,2023-01-09,Regular,13,241.63,4103514245,1489,1,246.23,4103514245,40634857,2025-04-13 18:13:00,2025-04-13 18:28:00,2025-04-13 18:27:12,On Time,382.92,Credit Card,193,83,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-0.8,0,49.05,12.81,18,Sunday,Evening
9218241,6836627590,38299239,5,Delivery,Positive,2025-03-04 21:37:00,38299239,Indore,452759,2024-03-07,Gold,173,657.04,6836627590,1292,1,197.1,6836627590,38299239,2025-03-01 21:37:00,2025-03-01 21:47:00,2025-03-01 21:44:06,On Time,274.98,Cash on Delivery,247,80,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-2.9,0,40.56,14.75,21,Saturday,Evening
9480389,6286649477,94597802,3,Product Quality,Neutral,2024-10-07 12:38:00,94597802,Mumbai,400122,2024-07-30,Gold,162,435.06,6286649477,1197,3,20.22,6286649477,94597802,2024-10-03 12:38:00,2024-10-03 12:53:00,2024-10-03 12:49:18,On Time,117.0,UPI,103,52,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-3.7,0,-13.83,-11.82,12,Thursday,Lunch
3057877,2808391819,47340189,2,Delivery,Negative,2024-09-13 19:43:00,47340189,Nagpur,440698,2023-04-13,Regular,41,221.87,2808391819,1465,2,40.34,2808391819,47340189,2024-09-09 19:43:00,2024-09-09 20:03:00,2024-09-09 20:05:12,Slightly Delayed,108.6,Credit Card,24,74,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,2.2,0,-3.61,-3.32,19,Monday,Evening
6203610,6106032268,72827830,2,App Experience,Negative,2024-12-29 09:56:00,72827830,Pune,411895,2024-05-19,Gold,148,650.51,6106032268,1359,1,107.3,6106032268,72827830,2024-12-24 09:56:00,2024-12-24 10:11:00,2024-12-24 10:17:06,Slightly Delayed,125.38,UPI,46,3,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,6.1,0,-9.82,-7.83,9,Tuesday,Morning
2009307,1712367756,95897848,5,App Experience,Positive,2025-05-01 20:47:00,95897848,Bangalore,560236,2023-11-28,Gold,82,395.99,1712367756,1043,3,75.38,1712367756,95897848,2025-04-27 20:47:00,2025-04-27 20:57:00,2025-04-27 20:49:48,On Time,370.3,UPI,146,57,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-7.2,0,56.91,15.37,20,Sunday,Evening
1616092,6524414096,92251381,3,Delivery,Neutral,2025-03-28 16:13:00,92251381,Noida,201609,2023-12-03,Regular,44,271.04,6524414096,1240,5,286.64,6524414096,92251381,2025-03-23 16:13:00,2025-03-23 16:23:00,2025-03-23 16:24:42,Slightly Delayed,1800.0,UPI,172,12,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,1.7,0,356.78,19.82,16,Sunday,Lunch
7776486,7424092305,33323983,5,Delivery,Positive,2024-10-06 07:28:00,33323983,Pune,411127,2024-06-24,Gold,174,433.69,7424092305,1006,5,161.85,7424092305,33323983,2024-10-03 07:28:00,2024-10-03 07:38:00,2024-10-03 07:30:00,On Time,1642.07,Credit Card,80,51,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-8.0,0,295.57,18.0,7,Thursday,Morning
8694000,1288218776,70397858,3,Delivery,Neutral,2025-06-30 11:01:00,70397858,Bangalore,560307,2023-04-15,Gold,85,533.66,1288218776,1232,3,64.81,1288218776,70397858,2025-06-27 11:01:00,2025-06-27 11:16:00,2025-06-27 11:17:42,Slightly Delayed,233.91,UPI,210,41,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,1.7,0,9.89,4.23,11,Friday,Morning
4630777,5474789530,32383216,5,Product Quality,Positive,2024-08-31 15:16:00,32383216,Bangalore,560556,2024-04-22,Gold,163,658.59,5474789530,1396,5,35.75,5474789530,32383216,2024-08-27 15:16:00,2024-08-27 15:26:00,2024-08-27 15:30:24,Slightly Delayed,324.5,Cash on Delivery,167,53,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,4.4,0,38.23,11.78,15,Tuesday,Lunch
6334717,6612494494,93985737,5,Delivery,Positive,2025-06-04 16:45:00,93985737,Kolkata,700478,2023-11-09,Gold,126,739.61,6612494494,1422,5,196.3,6612494494,93985737,2025-06-02 16:45:00,2025-06-02 17:15:00,2025-06-02 17:10:30,On Time,1744.53,UPI,61,84,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-4.5,0,353.5,20.26,16,Monday,Lunch
3057918,4616399016,28834959,2,Delivery,Negative,2024-09-02 19:25:00,28834959,Delhi,110793,2023-10-23,Gold,161,646.92,4616399016,1001,1,62.76,4616399016,28834959,2024-09-01 19:25:00,2024-09-01 19:40:00,2024-09-01 20:04:06,Significantly Delayed,78.44,Credit Card,113,85,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,24.1,1,-30.25,-38.56,19,Sunday,Evening
5941507,7620700330,55734144,2,Delivery,Negative,2024-10-26 16:34:00,55734144,Delhi,110933,2024-07-15,Gold,166,571.76,7620700330,1119,5,68.46,7620700330,55734144,2024-10-23 16:34:00,2024-10-23 16:49:00,2024-10-23 16:54:30,Slightly Delayed,528.02,UPI,161,5,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,5.5,0,90.03,17.05,16,Wednesday,Lunch
8169732,3043928238,58730968,5,Delivery,Positive,2025-01-22 20:45:00,58730968,Bangalore,560250,2024-05-13,Gold,148,454.22,3043928238,1059,3,108.08,3043928238,58730968,2025-01-22 20:45:00,2025-01-22 21:05:00,2025-01-22 20:57:30,On Time,620.27,Cash on Delivery,3,57,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-7.5,0,126.85,20.45,20,Wednesday,Evening
5024003,5160216762,37823914,5,Delivery,Positive,2024-11-30 20:40:00,37823914,Chennai,600942,2024-11-07,Gold,170,689.12,5160216762,1057,2,100.5,5160216762,37823914,2024-11-28 20:40:00,2024-11-28 20:50:00,2024-11-28 20:58:06,Slightly Delayed,393.04,UPI,128,67,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,8.1,0,64.73,16.47,20,Thursday,Evening
1222925,9319524544,47672868,3,App Experience,Neutral,2024-08-08 17:26:00,47672868,Ahmedabad,380121,2023-09-09,Inactive,9,205.79,9319524544,1046,4,200.88,9319524544,47672868,2024-08-05 17:26:00,2024-08-05 17:56:00,2024-08-05 17:52:36,On Time,906.09,Debit Card,98,48,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-3.4,0,205.39,22.67,17,Monday,Evening
3582224,3332810954,53434897,3,Delivery,Neutral,2025-06-05 11:31:00,53434897,Mumbai,400969,2023-02-16,Regular,40,299.85,3332810954,1348,5,154.83,3332810954,53434897,2025-06-04 11:31:00,2025-06-04 11:46:00,2025-06-04 11:49:12,Slightly Delayed,1024.57,Wallet,163,79,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,3.2,0,201.4,19.66,11,Wednesday,Morning
5417240,2762647761,77326014,4,Delivery,Positive,2024-12-11 18:37:00,77326014,Kolkata,700781,2023-11-08,Regular,28,376.0,2762647761,1168,3,198.72,2762647761,77326014,2024-12-11 18:37:00,2024-12-11 18:52:00,2024-12-11 18:50:12,On Time,836.73,Wallet,252,83,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-1.8,0,197.61,23.62,18,Wednesday,Evening
7252250,9935562971,45075752,3,App Experience,Neutral,2025-01-23 14:30:00,45075752,Mumbai,400890,2023-07-04,Gold,147,506.99,9935562971,1365,2,259.87,9935562971,45075752,2025-01-22 14:30:00,2025-01-22 14:45:00,2025-01-22 14:46:12,Slightly Delayed,675.21,Cash on Delivery,2,79,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,1.2,0,100.67,14.91,14,Wednesday,Lunch
1485084,8491018473,96472046,5,Customer Service,Positive,2025-05-26 07:40:00,96472046,Ahmedabad,380684,2024-03-24,Regular,33,367.49,8491018473,1231,5,64.59,8491018473,96472046,2025-05-22 07:40:00,2025-05-22 07:50:00,2025-05-22 07:48:36,On Time,533.02,UPI,240,17,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-1.4,0,73.65,13.82,7,Thursday,Morning
2664737,2498799866,64941978,4,Delivery,Positive,2024-07-08 15:47:00,64941978,Delhi,110607,2023-12-27,Gold,156,438.18,2498799866,1289,3,165.76,2498799866,64941978,2024-07-05 15:47:00,2024-07-05 16:07:00,2024-07-05 16:05:18,On Time,973.46,UPI,127,78,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-1.7,0,198.01,20.34,15,Friday,Lunch
9611558,1701095678,40080397,3,Delivery,Neutral,2024-12-27 20:17:00,40080397,Chennai,600489,2023-02-26,Regular,35,281.08,1701095678,1480,1,56.61,1701095678,40080397,2024-12-25 20:17:00,2024-12-25 20:37:00,2024-12-25 20:40:12,Slightly Delayed,69.0,Wallet,7,67,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,3.2,0,-13.63,-19.75,20,Wednesday,Evening
5417256,3689457921,77636205,4,Product Quality,Positive,2025-03-20 14:25:00,77636205,Bangalore,560317,2024-03-20,Gold,161,700.28,3689457921,1328,4,203.55,3689457921,77636205,2025-03-19 14:25:00,2025-03-19 14:35:00,2025-03-19 14:32:42,On Time,1268.2,Credit Card,133,27,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-2.3,0,246.31,19.42,14,Wednesday,Lunch
5417266,1597417731,95023376,4,Delivery,Positive,2025-04-13 13:50:00,95023376,Mumbai,400164,2023-08-29,Regular,17,339.33,1597417731,1457,3,109.23,1597417731,95023376,2025-04-13 13:50:00,2025-04-13 14:00:00,2025-04-13 14:01:48,Slightly Delayed,566.57,UPI,192,79,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,1.8,0,102.38,18.07,13,Sunday,Lunch
