feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,product_id,quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,delay_minutes,sla_breach,profit,profit_margin,order_hour,day_name,peak_period
5540046,5133076752,86545617,4.0,Customer Service,Positive,2024-10-31 11:40:00,Pune,411709,2023-01-05,Gold,91,561.22,1447,5,66.05,2024-10-28 11:40:00,2024-10-28 12:10:00,2024-10-28 12:17:24,Slightly Delayed,363.97,UPI,64,76,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,7.4,0,53.35,14.66,11,Monday,Morning
7243982,2993064218,79486225,4.0,Delivery,Positive,2025-02-28 13:33:00,Mumbai,400776,2024-05-08,Gold,145,423.4,1483,1,101.1,2025-02-23 13:33:00,2025-02-23 13:48:00,2025-02-23 13:52:18,Slightly Delayed,116.47,UPI,82,77,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,4.3,0,-6.05,-5.19,13,Sunday,Lunch
9078992,1271171361,84409622,3.0,Delivery,Neutral,2024-07-09 11:44:00,Bangalore,560234,2023-07-30,Inactive,9,203.14,1340,2,76.04,2024-07-09 11:44:00,2024-07-09 11:59:00,2024-07-09 12:03:30,Slightly Delayed,276.89,Cash on Delivery,48,31,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,4.5,0,32.45,11.72,11,Tuesday,Morning
2787540,2761328933,15054240,4.0,App Experience,Positive,2024-09-15 12:12:00,Bangalore,560554,2024-09-02,Gold,40,464.09,1104,4,118.9,2024-09-12 12:12:00,2024-09-12 12:22:00,2024-09-12 12:17:24,On Time,538.95,UPI,81,31,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-4.6,0,95.35,17.69,12,Thursday,Lunch
5540067,7511116073,16293694,5.0,Pricing,Positive,2025-06-06 20:36:00,Lucknow,226851,2023-11-26,Gold,157,479.41,1378,1,39.06,2025-06-01 20:36:00,2025-06-01 20:56:00,2025-06-01 20:50:54,On Time,69.0,Cash on Delivery,41,44,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-5.1,0,-17.44,-25.28,20,Sunday,Evening
5671142,3777792300,38462683,2.0,Product Quality,Negative,2024-07-16 08:37:00,Pune,411370,2023-10-22,Gold,60,655.72,1467,2,64.86,2024-07-14 08:37:00,2024-07-14 08:52:00,2024-07-14 08:55:48,Slightly Delayed,205.76,UPI,196,3,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,3.8,0,15.38,7.47,8,Sunday,Morning
7506156,1066436909,64745842,5.0,Product Quality,Positive,2024-07-31 16:47:00,Chennai,600342,2024-08-17,Gold,165,671.31,1200,1,191.04,2024-07-30 16:47:00,2024-07-30 17:02:00,2024-07-30 16:57:00,On Time,249.15,UPI,215,71,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,-5.0,0,25.8,10.36,16,Tuesday,Lunch
8161517,8180631853,41074997,3.0,Delivery,Neutral,2025-02-24 13:43:00,Delhi,110528,2024-09-23,Gold,166,507.34,1193,4,142.35,2025-02-21 13:43:00,2025-02-21 13:53:00,2025-02-21 13:55:18,Slightly Delayed,966.53,UPI,64,69,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,2.3,0,197.97,20.48,13,Friday,Lunch
3573997,2385545519,27594234,4.0,Delivery,Positive,2024-10-09 12:47:00,Bangalore,560794,2023-12-20,Gold,172,527.23,1272,5,70.2,2024-10-04 12:47:00,2024-10-04 13:07:00,2024-10-04 13:11:12,Slightly Delayed,505.63,UPI,245,53,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,4.2,0,87.35,17.28,12,Friday,Lunch
6326511,8240138548,86544799,4.0,App Experience,Positive,2024-10-08 15:54:00,Lucknow,226382,2023-09-02,Gold,61,417.87,1083,2,76.99,2024-10-08 15:54:00,2024-10-08 16:09:00,2024-10-08 16:07:24,On Time,292.58,UPI,21,55,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-1.6,0,36.22,12.38,15,Tuesday,Lunch
4753646,7707461942,12682999,1.0,Delivery,Negative,2024-12-10 22:51:00,Jaipur,302560,2024-07-10,Gold,108,454.06,1389,2,191.27,2024-12-06 22:51:00,2024-12-06 23:06:00,2024-12-06 23:20:24,Significantly Delayed,681.56,UPI,78,22,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,14.4,1,114.57,16.81,22,Friday,Night
6064371,2105575740,98856867,3.0,Delivery,Neutral,2025-06-18 19:04:00,Mumbai,400955,2023-04-17,Gold,169,427.16,1339,2,286.74,2025-06-15 19:04:00,2025-06-15 19:24:00,2025-06-15 19:24:48,Slightly Delayed,909.36,Cash on Delivery,27,50,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,0.8,0,184.25,20.26,19,Sunday,Evening
4622581,1293453645,52280425,5.0,Pricing,Positive,2024-12-12 18:04:00,Delhi,110148,2024-03-19,Gold,124,561.47,1295,5,27.95,2024-12-10 18:04:00,2024-12-10 18:24:00,2024-12-10 18:17:18,On Time,221.92,Credit Card,229,28,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-6.7,0,19.26,8.68,18,Tuesday,Evening
2263285,5958175056,33167334,1.0,Delivery,Negative,2024-11-22 22:49:00,Chennai,600580,2023-10-24,Inactive,3,264.49,1492,3,25.49,2024-11-18 22:49:00,2024-11-18 23:09:00,2024-11-18 23:58:24,Significantly Delayed,125.88,UPI,13,72,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,49.4,1,-18.79,-14.93,22,Monday,Night
9865462,7228524883,39902210,3.0,Delivery,Neutral,2025-01-09 13:03:00,Chandigarh,160759,2024-03-14,Regular,32,201.81,1270,2,416.33,2025-01-07 13:03:00,2025-01-07 13:23:00,2025-01-07 13:24:36,Slightly Delayed,1066.15,Wallet,100,26,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,1.6,0,221.88,20.81,13,Tuesday,Lunch
9472252,4034038106,26334012,5.0,Delivery,Positive,2025-01-22 19:59:00,Chennai,600583,2023-02-23,Regular,38,220.09,1480,3,85.61,2025-01-22 19:59:00,2025-01-22 20:14:00,2025-01-22 20:07:30,On Time,345.02,Wallet,167,20,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-6.5,0,48.8,14.14,19,Wednesday,Evening
4491518,9148205404,77239183,4.0,Delivery,Positive,2024-09-17 10:29:00,Hyderabad,500419,2023-06-02,Regular,25,362.83,1327,2,64.39,2024-09-15 10:29:00,2024-09-15 10:39:00,2024-09-15 10:40:48,Slightly Delayed,212.78,UPI,250,10,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,1.8,0,17.07,8.02,10,Sunday,Morning
1476865,4144662877,88646840,2.0,Delivery,Negative,2024-08-02 07:24:00,Kolkata,700755,2024-06-01,Regular,35,254.82,1111,1,141.47,2024-07-28 07:24:00,2024-07-28 07:39:00,2024-07-28 08:08:12,Significantly Delayed,212.6,Wallet,173,81,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,29.2,1,2.02,0.95,7,Sunday,Morning
2132236,4065626462,65718465,4.0,Pricing,Positive,2024-11-23 16:05:00,Pune,411770,2024-10-05,Regular,44,321.51,1304,3,25.16,2024-11-19 16:05:00,2024-11-19 16:15:00,2024-11-19 16:10:36,On Time,91.2,UPI,145,13,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-4.4,0,-12.11,-13.28,16,Tuesday,Lunch
2525465,4897933666,23741921,5.0,Delivery,Positive,2025-01-08 19:33:00,Nagpur,440299,2023-01-21,Regular,42,372.87,1172,1,41.74,2025-01-08 19:33:00,2025-01-08 20:03:00,2025-01-08 20:02:00,On Time,69.0,UPI,227,74,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-1.0,0,-17.44,-25.28,19,Wednesday,Evening
2918684,2759494001,26844572,5.0,App Experience,Positive,2025-06-06 18:11:00,Mumbai,400643,2023-03-07,Gold,141,543.37,1343,2,66.74,2025-06-06 18:11:00,2025-06-06 18:26:00,2025-06-06 18:33:06,Slightly Delayed,194.15,Wallet,93,4,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,7.1,0,12.6,6.49,18,Friday,Evening
1476897,5876255103,76407703,4.0,Product Quality,Positive,2024-10-18 13:49:00,Gurgaon,122203,2023-08-09,Gold,155,635.43,1290,1,57.58,2024-10-13 13:49:00,2024-10-13 13:59:00,2024-10-13 13:58:30,On Time,84.65,Cash on Delivery,188,65,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-0.5,0,-13.68,-16.16,13,Sunday,Lunch
6719782,4993616261,61627307,4.0,Product Quality,Positive,2025-05-20 21:27:00,Mumbai,400709,2024-06-25,Regular,42,239.17,1038,3,29.73,2025-05-20 21:27:00,2025-05-20 21:37:00,2025-05-20 21:35:30,On Time,174.47,Debit Card,77,8,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-1.5,0,7.87,4.51,21,Tuesday,Evening
8292651,6091213194,45750025,5.0,App Experience,Positive,2024-12-04 13:06:00,Noida,201425,2024-06-03,Gold,164,498.25,1345,4,54.57,2024-11-29 13:06:00,2024-11-29 13:21:00,2024-11-29 13:23:54,Slightly Delayed,430.21,UPI,205,37,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,2.9,0,69.25,16.1,13,Friday,Lunch
1214767,2461305233,18406432,5.0,Product Quality,Positive,2024-08-07 13:54:00,Delhi,110497,2023-07-13,Regular,42,392.43,1265,5,258.62,2024-08-03 13:54:00,2024-08-03 14:04:00,2024-08-03 13:58:00,On Time,1800.0,UPI,36,59,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-6.0,0,398.0,22.11,13,Saturday,Lunch
5540147,3128854937,70724179,3.0,Pricing,Neutral,2024-07-16 09:07:00,Noida,201614,2023-12-16,Gold,68,736.13,1175,1,197.74,2024-07-13 09:07:00,2024-07-13 09:37:00,2024-07-13 09:33:36,On Time,365.77,UPI,41,30,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-3.4,0,53.78,14.7,9,Saturday,Morning
1345843,5264017825,43313450,4.0,Product Quality,Positive,2025-04-17 21:18:00,Jaipur,302919,2024-03-29,Gold,166,741.74,1215,5,34.34,2025-04-12 21:18:00,2025-04-12 21:28:00,2025-04-12 21:37:42,Slightly Delayed,359.54,Wallet,85,22,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,9.7,0,52.29,14.54,21,Saturday,Evening
6719798,1567918500,55751108,3.0,Pricing,Neutral,2025-01-11 08:46:00,Chandigarh,160683,2023-09-05,Regular,35,310.29,1199,4,94.06,2025-01-09 08:46:00,2025-01-09 09:01:00,2025-01-09 09:01:24,Slightly Delayed,463.37,UPI,249,7,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,0.4,0,77.21,16.66,8,Thursday,Morning
4753721,1191348650,58243651,3.0,Delivery,Neutral,2025-01-21 19:58:00,Hyderabad,500926,2023-03-22,Gold,157,464.09,1293,5,239.1,2025-01-18 19:58:00,2025-01-18 20:13:00,2025-01-18 20:13:30,Slightly Delayed,1800.0,Cash on Delivery,42,61,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,0.5,0,398.0,22.11,19,Saturday,Evening
1214787,4016605614,49011276,5.0,Delivery,Positive,2025-04-15 12:40:00,Lucknow,226346,2023-06-09,Gold,103,657.1,1076,5,119.81,2025-04-12 12:40:00,2025-04-12 12:50:00,2025-04-12 12:59:48,Slightly Delayed,917.78,Wallet,94,44,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,9.8,0,186.27,20.3,12,Saturday,Lunch
2263367,9544305079,37161980,4.0,Delivery,Positive,2024-07-18 13:52:00,Chennai,600115,2023-10-20,Regular,31,329.94,1448,5,107.93,2024-07-13 13:52:00,2024-07-13 14:12:00,2024-07-13 14:04:00,On Time,1023.43,Debit Card,173,71,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,-8.0,0,211.62,20.68,13,Saturday,Lunch
9210189,5891852730,65769404,5.0,Packaging,Positive,2024-08-03 11:19:00,Mumbai,400439,2024-04-29,Gold,175,412.19,1213,5,213.42,2024-07-30 11:19:00,2024-07-30 11:29:00,2024-07-30 11:26:06,On Time,1242.3,Debit Card,191,79,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-2.9,0,264.15,21.26,11,Tuesday,Morning
3705168,5827103164,49341434,4.0,Delivery,Positive,2025-04-14 13:32:00,Kolkata,700475,2023-12-18,Gold,94,429.76,1090,5,115.35,2025-04-14 13:32:00,2025-04-14 13:52:00,2025-04-14 13:55:12,Slightly Delayed,716.57,UPI,135,81,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,3.2,0,137.98,19.26,13,Monday,Lunch
8030549,1998490046,93470769,4.0,Product Quality,Positive,2024-11-28 13:19:00,Kolkata,700699,2024-08-09,Gold,53,401.85,1150,1,64.58,2024-11-28 13:19:00,2024-11-28 13:29:00,2024-11-28 13:27:24,On Time,114.91,Wallet,117,14,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-1.6,0,-6.42,-5.59,13,Thursday,Lunch
8030550,4427909566,32164557,4.0,Delivery,Positive,2024-08-26 20:30:00,Noida,201996,2024-06-12,Regular,39,358.66,1107,4,102.87,2024-08-26 20:30:00,2024-08-26 20:50:00,2024-08-26 20:51:24,Slightly Delayed,2435.469776640002,UPI,109,30,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,1.4,0,550.51,22.6,20,Monday,Evening
8423776,7524485571,24688562,3.0,Delivery,Neutral,2025-03-29 22:02:00,Hyderabad,500833,2023-03-30,Inactive,7,159.29,1037,4,118.72,2025-03-25 22:02:00,2025-03-25 22:12:00,2025-03-25 22:21:12,Slightly Delayed,825.61,UPI,8,75,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,9.2,0,164.15,19.88,22,Tuesday,Night
1345890,5651859911,91234608,5.0,App Experience,Positive,2024-10-02 08:48:00,Bangalore,560756,2024-05-31,Gold,158,711.54,1367,5,69.72,2024-09-27 08:48:00,2024-09-27 09:03:00,2024-09-27 09:02:48,On Time,460.58,Wallet,140,41,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-0.2,0,76.54,16.62,8,Friday,Morning
3443049,3850668494,34367115,4.0,Customer Service,Positive,2025-01-08 10:21:00,Ahmedabad,380127,2024-11-24,Gold,140,508.89,1473,3,265.88,2025-01-04 10:21:00,2025-01-04 10:36:00,2025-01-04 10:34:36,On Time,1637.36,Credit Card,235,46,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-1.4,0,358.97,21.92,10,Saturday,Morning
8554857,2180811230,96642685,4.0,Delivery,Positive,2024-07-29 20:02:00,Chennai,600930,2023-05-13,Gold,131,416.74,1451,2,337.69,2024-07-28 20:02:00,2024-07-28 20:17:00,2024-07-28 20:21:54,Slightly Delayed,1215.67,Wallet,114,71,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,4.9,0,257.76,21.2,20,Sunday,Evening
3180910,7903283683,83794692,4.0,App Experience,Positive,2024-10-11 19:18:00,Pune,411181,2024-10-25,Gold,134,544.75,1308,3,72.47,2024-10-11 19:18:00,2024-10-11 19:38:00,2024-10-11 19:32:24,On Time,340.85,UPI,34,3,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-5.6,0,47.8,14.02,19,Friday,Evening
8817014,4722035173,36062027,4.0,App Experience,Positive,2025-04-08 18:16:00,Pune,411662,2023-04-14,Gold,52,717.19,1036,4,203.46,2025-04-06 18:16:00,2025-04-06 18:26:00,2025-04-06 18:18:18,On Time,1686.95,Credit Card,44,24,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-7.7,0,370.87,21.98,18,Sunday,Evening
3967360,4771449317,55581411,4.0,Delivery,Positive,2024-07-12 12:04:00,Nagpur,440700,2024-11-02,Gold,111,395.96,1393,3,81.72,2024-07-10 12:04:00,2024-07-10 12:19:00,2024-07-10 12:14:54,On Time,332.15,Credit Card,64,74,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-4.1,0,45.72,13.76,12,Wednesday,Lunch
5540225,3442510329,39217715,3.0,Customer Service,Neutral,2025-03-16 11:16:00,Jaipur,302527,2024-04-23,Regular,30,234.55,1108,2,122.43,2025-03-15 11:16:00,2025-03-15 11:36:00,2025-03-15 11:32:00,On Time,412.25,Debit Card,53,22,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,-4.0,0,64.94,15.75,11,Saturday,Morning
1870224,3312617978,67460987,3.0,Delivery,Neutral,2024-07-15 22:22:00,Mumbai,400265,2023-07-25,Gold,78,582.68,1052,4,56.02,2024-07-14 22:22:00,2024-07-14 22:42:00,2024-07-14 22:42:54,Slightly Delayed,262.33,Credit Card,27,2,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,0.9,0,28.96,11.04,22,Sunday,Night
3180957,1410894335,67531296,5.0,Product Quality,Positive,2025-05-07 11:06:00,Mumbai,400406,2024-05-29,Regular,25,206.87,1274,1,153.08,2025-05-02 11:06:00,2025-05-02 11:26:00,2025-05-02 11:19:36,On Time,222.43,UPI,236,50,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,-6.4,0,19.38,8.71,11,Friday,Morning
2132384,7066651136,91843808,5.0,Customer Service,Positive,2025-05-14 12:59:00,Mumbai,400774,2024-05-14,Inactive,6,227.11,1118,2,92.68,2025-05-14 12:59:00,2025-05-14 13:14:00,2025-05-14 13:16:48,Slightly Delayed,271.86,UPI,156,33,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,2.8,0,31.25,11.49,12,Wednesday,Lunch
3443106,4135356928,93783618,3.0,Delivery,Neutral,2025-01-03 12:02:00,Mumbai,400637,2024-01-08,Inactive,8,221.13,1080,4,52.1,2025-01-01 12:02:00,2025-01-01 12:22:00,2025-01-01 12:26:00,Slightly Delayed,235.13,Cash on Delivery,220,6,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,4.0,0,22.43,9.54,12,Wednesday,Lunch
5540259,7605357061,46616989,4.0,Delivery,Positive,2025-04-28 18:20:00,Ahmedabad,380856,2024-07-23,Regular,40,236.56,1178,4,98.6,2025-04-23 18:20:00,2025-04-23 18:35:00,2025-04-23 18:36:42,Slightly Delayed,699.1,Debit Card,106,17,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,1.7,0,133.78,19.14,18,Wednesday,Evening
6457770,4494101002,40751478,3.0,Delivery,Neutral,2024-12-06 17:47:00,Chennai,600880,2024-07-25,Gold,134,674.59,1082,1,75.35,2024-12-05 17:47:00,2024-12-05 18:02:00,2024-12-05 18:04:54,Slightly Delayed,129.24,UPI,245,72,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,2.9,0,-2.98,-2.31,17,Thursday,Evening
1214891,3662055946,63612107,5.0,Delivery,Positive,2025-03-04 19:42:00,Lucknow,226837,2024-02-11,Gold,111,526.18,1414,1,116.58,2025-03-04 19:42:00,2025-03-04 19:57:00,2025-03-04 20:01:06,Slightly Delayed,219.62,UPI,32,55,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,4.1,0,18.71,8.52,19,Tuesday,Evening
2525614,5129669136,62527697,4.0,Customer Service,Positive,2025-01-18 18:05:00,Delhi,110863,2024-01-14,Inactive,5,249.12,1212,3,74.8,2025-01-18 18:05:00,2025-01-18 18:20:00,2025-01-18 18:19:24,On Time,272.18,UPI,216,1,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-0.6,0,31.32,11.51,18,Saturday,Evening
3967414,4267608608,48200589,4.0,Customer Service,Positive,2025-01-18 19:41:00,Lucknow,226868,2023-10-21,Gold,122,638.24,1017,1,68.04,2025-01-14 19:41:00,2025-01-14 19:51:00,2025-01-14 19:49:54,On Time,106.84,Cash on Delivery,221,44,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-1.1,0,-8.36,-7.82,19,Tuesday,Evening
8554937,6387436065,99817705,4.0,Delivery,Positive,2024-07-07 21:28:00,Mumbai,400208,2023-08-11,Inactive,9,198.69,1375,2,112.35,2024-07-03 21:28:00,2024-07-03 21:38:00,2024-07-03 21:42:00,Slightly Delayed,259.25,UPI,133,32,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,4.0,0,28.22,10.89,21,Wednesday,Evening
2132411,3794700844,56591226,4.0,Product Quality,Positive,2025-02-09 16:48:00,Nagpur,440695,2024-01-20,Gold,82,622.77,1104,4,191.44,2025-02-06 16:48:00,2025-02-06 17:03:00,2025-02-06 17:03:30,Slightly Delayed,985.66,UPI,18,74,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,0.5,0,202.56,20.55,16,Thursday,Lunch
5278145,4050029111,75562874,3.0,Delivery,Neutral,2025-04-14 11:37:00,Hyderabad,500493,2024-09-18,Regular,37,365.54,1187,3,72.72,2025-04-10 11:37:00,2025-04-10 11:57:00,2025-04-10 11:49:54,On Time,342.91,Credit Card,115,61,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-7.1,0,48.3,14.09,11,Thursday,Morning
6851009,4402612795,47822439,3.0,Delivery,Neutral,2025-06-22 14:50:00,Hyderabad,500366,2023-09-14,Regular,23,270.93,1363,4,111.58,2025-06-19 14:50:00,2025-06-19 15:10:00,2025-06-19 15:11:06,Slightly Delayed,701.13,Cash on Delivery,88,38,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,1.1,0,134.27,19.15,14,Thursday,Lunch
5933511,8629291580,65829698,2.0,Delivery,Negative,2025-05-02 09:30:00,Kolkata,700241,2023-08-11,Regular,13,236.64,1092,4,78.35,2025-04-29 09:30:00,2025-04-29 09:50:00,2025-04-29 09:55:24,Slightly Delayed,624.97,Cash on Delivery,209,81,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,5.4,0,115.99,18.56,9,Tuesday,Morning
1345995,7585172029,46909807,3.0,Delivery,Neutral,2024-11-20 21:01:00,Hyderabad,500652,2023-03-03,Gold,72,581.77,1322,3,100.0,2024-11-17 21:01:00,2024-11-17 21:16:00,2024-11-17 21:17:06,Slightly Delayed,566.66,Cash on Delivery,65,61,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,1.1,0,102.0,18.0,21,Sunday,Evening
2918859,1185188415,73822873,3.0,Product Quality,Neutral,2024-07-25 14:45:00,Kolkata,700928,2024-09-17,Inactive,5,258.11,1052,5,103.06,2024-07-22 14:45:00,2024-07-22 15:05:00,2024-07-22 15:04:42,On Time,648.17,Debit Card,98,14,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,-0.3,0,121.56,18.75,14,Monday,Lunch
8554957,8217725505,27324400,5.0,Delivery,Positive,2024-07-19 20:59:00,Gurgaon,122444,2024-04-23,Gold,164,486.34,1148,5,198.09,2024-07-17 20:59:00,2024-07-17 21:29:00,2024-07-17 21:21:00,On Time,1483.88,UPI,142,70,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-8.0,0,322.13,21.71,20,Wednesday,Evening
1477085,4251486794,85861771,5.0,App Experience,Positive,2025-06-01 22:12:00,Noida,201528,2023-06-11,Gold,130,457.18,1267,1,90.42,2025-05-29 22:12:00,2025-05-29 22:42:00,2025-05-29 22:48:06,Slightly Delayed,140.48,UPI,155,12,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,6.1,0,-0.28,-0.2,22,Thursday,Night
6195682,9847212621,66903412,3.0,Product Quality,Neutral,2025-03-18 13:18:00,Mumbai,400636,2023-03-18,Regular,14,359.07,1182,2,81.39,2025-03-13 13:18:00,2025-03-13 13:28:00,2025-03-13 13:23:24,On Time,326.86,Debit Card,172,79,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-4.6,0,44.45,13.6,13,Thursday,Lunch
7899619,9210595923,20964976,3.0,Delivery,Neutral,2024-11-29 09:57:00,Bangalore,560938,2023-05-14,Gold,98,628.29,1284,5,102.92,2024-11-28 09:57:00,2024-11-28 10:12:00,2024-11-28 10:16:48,Slightly Delayed,651.2,UPI,66,41,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,4.8,0,122.29,18.78,9,Thursday,Morning
5671394,8295451233,34551802,3.0,Delivery,Neutral,2024-08-01 20:35:00,Jaipur,302801,2023-07-30,Regular,41,378.14,1017,1,29.74,2024-07-29 20:35:00,2024-07-29 20:45:00,2024-07-29 20:46:24,Slightly Delayed,69.0,Credit Card,190,43,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,1.4,0,-17.44,-25.28,20,Monday,Evening
6982130,3427699299,97133439,4.0,Pricing,Positive,2024-09-28 17:07:00,Lucknow,226423,2024-09-12,Regular,27,268.39,1495,4,350.72,2024-09-25 17:07:00,2024-09-25 17:22:00,2024-09-25 17:29:54,Slightly Delayed,1800.0,Credit Card,126,55,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,7.9,0,398.0,22.11,17,Wednesday,Evening
5933560,6220319336,40891899,3.0,Delivery,Neutral,2024-09-14 19:47:00,Noida,201810,2023-06-19,Gold,71,491.6,1247,2,153.89,2024-09-14 19:47:00,2024-09-14 20:17:00,2024-09-14 20:21:24,Slightly Delayed,416.53,UPI,91,30,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,4.4,0,65.97,15.84,19,Saturday,Evening
3443194,8377502312,13353418,5.0,Product Quality,Positive,2024-07-18 13:51:00,Mumbai,400680,2023-07-04,Regular,21,352.28,1104,1,264.83,2024-07-15 13:51:00,2024-07-15 14:21:00,2024-07-15 14:22:18,Slightly Delayed,325.55,UPI,178,52,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,1.3,0,44.13,13.56,13,Monday,Lunch
5802496,7695403638,43313450,2.0,Delivery,Negative,2024-10-10 00:47:00,Jaipur,302919,2024-03-29,Gold,166,464.09,1301,1,272.22,2024-10-05 00:47:00,2024-10-05 01:02:00,2024-10-05 01:08:12,Slightly Delayed,465.78,Wallet,99,60,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,6.2,0,77.79,16.7,0,Saturday,Night
2918913,6114937465,63831215,3.0,Delivery,Neutral,2025-06-28 20:27:00,Mumbai,400795,2023-11-06,Gold,128,725.23,1241,1,116.0,2025-06-24 20:27:00,2025-06-24 20:42:00,2025-06-24 20:43:00,Slightly Delayed,195.45,Cash on Delivery,104,8,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,1.0,0,12.91,6.61,20,Tuesday,Evening
